dialog_id,turn,speaker,text,emotion,cause_turn,cause_span,cause_type,explanation
tr_8322,3,A,He does everything so mindlessly that he is going to drive me crazy.,angry,[3],['He does everything so mindlessly that he is going to drive me crazy.'],['no-context'],
tr_8322,4,B,I suggest you talk with him and teach him how to deal with the problems.,neutral,,,,
tr_8322,5,A,"I've told him how to do that several times, but he's never listened to me.",angry,"[3, 5]","['He does everything so mindlessly that he is going to drive me crazy.', ""I've told him how to do that several times , but he's never listened to me.""]","['no-context', 'self-contagion']",
tr_8322,6,B,"Maybe you should communicate with him just like a friend, not a boss.",neutral,,,,
tr_8322,7,A,"Oh, I always have difficulty in getting along with the staff.",sad,[7],['I always have difficulty in getting along with the staff.'],['no-context'],
tr_8322,8,B,Just take them for your good friends and have a talk with them as we do. Make sure you won't lose your temper!,neutral,,,,
tr_8322,9,A,"Oh, so bad. I'm afraid I'll change the image of myself.",neutral,,,,
tr_8322,10,B,"No, it's unnecessary. Just respect the staff and their own opinions.",neutral,,,,
tr_8322,11,A,"But sometimes they offer some useless proposals, it's awfully useless.",neutral,,,,
tr_8322,12,B,"Oh, no one is perfect.",neutral,,,,
tr_8322,13,A,That's right. I should speak to them in a polite way.,neutral,,,,
tr_8322,14,B,We have the equal partnership in team.,neutral,,,,
tr_8322,15,A,Thanks very much and you're very eloquent.,happy,[14],['We have the equal partnership in team.'],['inter-personal'],Appreciation
tr_8322,16,B,Thanks for saying that.,happy,[15],"[""you're very eloquent.""]",['inter-personal'],
tr_8698,1,A,That was really a nightmare!,fear,[1],['a nightmare!'],['no-context'],
tr_8698,2,B,"Honey, what's up?",neutral,,,,
tr_8698,3,A,I was stuck between 15th and 16th floors in the elevator.,fear,"[1, 3]","['a nightmare!', 'I was stuck']","['no-context', 'self-contagion']",
tr_8698,4,B,"Oh, really? I know that telephone signal must have been shielded in the elevator shaft, so what did you do then?",surprise,[3],['I was stuck'],['inter-personal'],
tr_8698,5,A,I pressed the emergency button! And then I stayed in the elevator waiting for the rescue.,fear,"[1, 3]","['a nightmare!', 'I was stuck']",['self-contagion'],
tr_8698,6,B,Did you panic at the time?,neutral,,,,
tr_8698,7,A,"A little bit, but I know that the elevator isn't enclosed. at least I wouldn't be smothered there.",neutral,,,,
tr_8698,8,B,Was there anyone else with you?,neutral,,,,
tr_8698,9,A,"Of course, there are 6 other people in the elevator ; they were so scared that someone even started crying.",neutral,,,,
tr_8698,10,B,So you mean that you were the only brave one there?,neutral,,,,
tr_8698,11,A,Yes. I have to call the property management.,neutral,,,,
tr_8698,12,B,For what? Complaining about what happened in the elevator?,neutral,,,,
tr_8698,13,A,"Yes. They should check the elevator regularly. I have to give them something to remember about, and they should also equip fire extinguishers in the building.",neutral,,,,
tr_8698,14,B,That was just an accident. you are worried too much about it. I think the property management will check the elevator and improve their service from now on.,neutral,,,,
tr_8698,15,A,"I know what you mean, but I'd better remind them again, and also remind them to repair the button in the elevator for the disabled people. That has brought the disabled people lots of inconvenience.",neutral,,,,
tr_10549,1,A,Great. The bed is exactly what I have been looking for!,happy,[1],['The bed is exactly what I have been looking for!'],['no-context'],
tr_10549,2,B,You have good taste. It's made of red wood.,neutral,,,,
tr_10549,3,A,"Oh, I like red wood. How much do you charge for it?",neutral,,,,
tr_10549,4,B,300 dollars.,neutral,,,,
tr_10549,5,A,That's sheer robbery!,angry,"[3, 4, 5]","['How much do you charge for it?', '300 dollars.', ""That's sheer robbery!""]","['no-context', 'hybrid']",
tr_10549,6,B,"Believe me, it's worth the price.",neutral,,,,
tr_10549,7,A,It's more than I can afford. Can I make an offer?,neutral,,,,
tr_10549,8,B,How much are you willing to pay?,neutral,,,,
tr_10549,9,A,Shall we make it 250 dollars?,neutral,,,,
tr_10549,10,B,No. That price would hardly cover the cost.,sad,"[9, 10]","['Shall we make it 250 dollars?', 'That price would hardly cover the cost.']","['no-context', 'inter-personal']",
tr_10549,11,A,What about 260 dollars?,neutral,,,,
tr_10549,12,B,275 dollars is the lowest price I can offer.,neutral,,,,
tr_10549,13,A,It's a deal.,happy,[12],['275 dollars is the lowest price I can offer.'],['inter-personal'],
tr_10130,1,A,"You're home late today, David. How was school?",neutral,,,,
tr_10130,2,B,Not bad. There's a new English teacher.,neutral,,,,
tr_10130,3,A,"Oh, what's she like?",neutral,,,,
tr_10130,4,B,She is beautiful.,happy,[4],['She is beautiful.'],['no-context'],
tr_10130,5,A,Is she old or young?,neutral,,,,
tr_10130,6,B,She is quite young and her hair is blond.,happy,"[4, 6, 6]","['She is beautiful.', 'She is quite young', 'her hair is blond.']","['no-context', 'self-contagion']",
tr_10130,7,A,Is she strict?,neutral,,,,
tr_10130,8,B,Not really. Her eyes are blue.,happy,"[4, 6, 6, 7, 8]","['She is beautiful.', 'She is quite young', 'her hair is blond.', 'Is she strict?', 'Not really. Her eyes are blue.']","['no-context', 'hybrid']",
tr_10130,9,A,Can she speak Chinese?,neutral,,,,
tr_10130,10,B,Not much. She is very tall and slim.,happy,"[4, 6, 6, 7, 8, 10]","['She is beautiful.', 'She is quite young', 'her hair is blond.', 'Is she strict?', 'Not really. Her eyes are blue.', 'She is very tall and slim.']","['no-context', 'hybrid']",
tr_10130,11,A,"David, stop dreaming. It's time to do your homework.",neutral,,,,
te_804,1,A,Have you got your invitation yet?,neutral,,,,
te_804,2,B,"My invitation? No, I haven't. My invitation to what?",surprise,"[1, 2]","['Have you got your invitation yet?', ""My invitation? No , I haven't. My invitation to what?""]","['no-context', 'inter-personal']",
te_804,3,A,The house warming party.,neutral,,,,
te_804,4,B,Whose house warming party is it?,neutral,,,,
te_804,5,A,Tom and Bill Smith. They are both working now you know? And they've bought a new house.,neutral,,,,
te_804,6,B,"Oh, they have? I didn't know. I haven't seen Tom lately.",surprise,[5],"[""they've bought a new house.""]",['inter-personal'],
te_804,7,A,It's out in the suburbs.,neutral,,,,
te_804,8,B,Have you seen the house?,neutral,,,,
te_804,9,A,"Yes, I have. I went out with them last weekend.",neutral,,,,
te_804,10,B,Is it nice?,neutral,,,,
te_804,11,A,"Yes, it is. There are three bedrooms, a living room, a dining room, and a big kitchen. There's also a garden.",neutral,,,,
te_804,12,B,"Well, that does sound nice. Have they moved in yet?",happy,[11],"[""There are three bedrooms , a living room , a dining room , and a big kitchen. There's also a garden.""]",['inter-personal'],
te_804,13,A,"They are moving today. Tom's taken the day off. He's rented a truck, and they should have all their furniture in the house tonight.",neutral,,,,
te_804,14,B,When are they going to have the party?,neutral,,,,
te_804,15,A,Next Saturday night. You should get your invitation today or tomorrow.,neutral,,,,
te_804,16,B,"Wow, that would be something to look forward to.",happy,[15],['You should get your invitation today or tomorrow.'],['inter-personal'],
tr_9249,1,A,"alright, tell me what you think.",neutral,,,,
tr_9249,2,B,don't you think it's a bit bright?,neutral,,,,
tr_9249,3,A,"yeah, maybe you're right. How about this outfit?",neutral,,,,
tr_9249,4,B,"that dress looks lovely on you, but it's not very practical, is it?",neutral,,,,
tr_9249,5,A,"no, I don't have an plans to go to a formal dance any time soon, but I love the way it looks. I just had to try it on! What do you think about this? It's casual, yet sophisticated.",neutral,,,,
tr_9249,6,B,"I like the jeans, but you need something to go with the top. It's too plain on its own.",neutral,,,,
tr_9249,7,A,"how about this scarf, these earrings, and an anklet?",neutral,,,,
tr_9249,8,B,that might be going overboard a bit. How about just that scarf with a bracelet?,neutral,,,,
tr_9249,9,A,that's a good idea. You have a lot of good fashion sense.,happy,"[6, 7, 8]","[""I like the jeans , but you need something to go with the top. It's too plain on its own."", 'how about this scarf , these earrings , and an anklet?', 'that might be going overboard a bit. How about just that scarf with a bracelet?']",['hybrid'],
tr_9249,10,B,"thanks. You'd be ok on your own. There are loads of fashion victims out there, and you are not one of them. Have you tried it on yet?",happy,[9],"[""that's a good idea. You have a lot of good fashion sense.""]",['inter-personal'],
tr_9249,11,A,yep. Here it is. What do you think?,neutral,,,,
tr_9249,12,B,that looks great. Just one more thing---you need some high heels with those jeans. Do you want a pair with a plain pattern or ones with a leopard print on them?,happy,"[11, 12]","['What do you think?', 'that looks great.']","['no-context', 'inter-personal']",
tr_9249,13,A,the leopard print sounds fabulous. Are they a name brand?,neutral,,,,
tr_9249,14,B,"no, they're a Prada knock-off for 1/10 of the price of the real thing.",neutral,,,,
tr_9249,15,A,that's even better than the real thing.,neutral,,,,
tr_9249,16,B,"if I were you, I'd buy that now while it's on sale. If you spend more than $ 100, you get a $ 50 voucher for more clothes.",neutral,,,,
tr_9249,17,A,it's too bad I did all that shopping yesterday!,sad,"[16, 17]","[""it's on sale. If you spend more than $ 100 , you get a $ 50 voucher for more clothes."", 'I did all that shopping yesterday!']","['no-context', 'inter-personal']",
te_810,1,A,"Hey, Blake! Are you still listening to Mozart?",happy,[1],['Are you still listening to Mozart?'],['no-context'],
te_810,2,B,Yes. Do you like it?,happy,[1],['listening to Mozart'],['inter-personal'],
te_810,3,A,It's great. and I'Ve heard that listening to Mozart can make you more intelligent.,happy,[3],"[""It's great. and I'Ve heard that listening to Mozart can make you more intelligent.""]",['no-context'],
te_810,4,B,Really? I've never heard that before. I just like it.,surprise,"[3, 4]","[""I'Ve heard that listening to Mozart can make you more intelligent."", ""I've never heard that before.""]","['no-context', 'inter-personal']",
te_810,5,A,Is classical music your favorite?,happy,[4],"[""I've never heard that before. I just like it.""]",['inter-personal'],
te_810,6,B,Yes. What about you?,happy,[5],['Is classical music your favorite?'],['inter-personal'],
te_810,7,A,I Like pop music best. Classical music is a bit too heavy for me. I can't get fully relaxed in it.,neutral,,,,
te_810,8,B,Pop music doesn't have any depth for me.,neutral,,,,
te_810,9,A,"Yeah, that's why I can enjoy myself in it.",neutral,,,,
te_810,10,B,Did you always like pop music.,neutral,,,,
te_810,11,A,"I think so, since I was in primary school. How long have you been interested in classical music.",neutral,,,,
te_810,12,B,I didn't like it at all until I started to learn violin when I was eight. From then on. classical music has been an important part of my life.,neutral,,,,
te_810,13,A,"oh, I didn't know you can play the violin. Do you still play.",surprise,[12],['I started to learn violin when I was eight.'],['inter-personal'],
te_810,14,B,"Sometimes, but these days I'm often too busy.",neutral,,,,
te_189,1,A,"Hello, ma'am, can I help you find something?",neutral,,,,
te_189,2,B,"Yes, actually I'm looking to buy a camera.",neutral,,,,
te_189,3,A,"We'Ve got a wide selection do you know if you'd like a point-and-shoot, or something a little fancier? Are you shopping for yourself or for someone else?",neutral,,,,
te_189,4,B,Actually I'm buying a camera for my husband.,neutral,,,,
te_189,5,A,"Ah, well then I'd recommend a nice entry-level digital SLR.",neutral,,,,
